customer_id,customer_name,segment,region,account_created
CUST3519,Customer 3519,Individual,Central,2021-02-18
CUST3520,Customer 3520,Enterprise,Central,2020-11-08
CUST3521,Customer 3521,Enterprise,South,2021-07-27
CUST3522,Customer 3522,Small Business,East,2020-07-28
CUST3523,Customer 3523,Small Business,Central,2022-02-23
CUST3524,Customer 3524,Individual,Central,2021-07-21
CUST3525,Customer 3525,Education,South,2020-12-10
CUST3526,Customer 3526,Enterprise,South,2021-03-19
CUST3527,Customer 3527,Enterprise,Central,2020-10-27
CUST3528,Customer 3528,Small Business,South,2022-08-31
CUST3529,Customer 3529,Enterprise,East,2020-06-08
CUST3530,Customer 3530,Enterprise,South,2022-11-13
CUST3531,Customer 3531,Education,West,2022-08-24
CUST3532,Customer 3532,Individual,East,2022-10-21
CUST3533,Customer 3533,Enterprise,South,2022-03-16
CUST3534,Customer 3534,Education,West,2022-08-29
CUST3535,Customer 3535,Individual,East,2022-12-05
CUST3536,Customer 3536,Individual,Central,2020-06-09
CUST3537,Customer 3537,Small Business,South,2021-07-22
CUST3538,Customer 3538,Small Business,West,2022-06-23
CUST3539,Customer 3539,Education,East,2020-09-03
CUST3540,Customer 3540,Education,East,2020-12-30
CUST3541,Customer 3541,Enterprise,East,2022-08-12
CUST3542,Customer 3542,Individual,West,2021-03-13
CUST3543,Customer 3543,Small Business,West,2022-02-05
CUST3544,Customer 3544,Small Business,North,2021-02-05
CUST3545,Customer 3545,Education,East,2022-12-13
CUST3546,Customer 3546,Small Business,North,2021-09-27
CUST3547,Customer 3547,Individual,North,2022-01-25
CUST3548,Customer 3548,Individual,Central,2020-01-27
CUST3549,Customer 3549,Individual,North,2021-07-17
CUST3550,Customer 3550,Education,West,2020-03-30
CUST3551,Customer 3551,Individual,East,2020-04-27
CUST3552,Customer 3552,Enterprise,West,2022-07-19
CUST3553,Customer 3553,Education,South,2022-08-27
CUST3554,Customer 3554,Enterprise,North,2022-01-26
CUST3555,Customer 3555,Enterprise,Central,2020-11-09
CUST3556,Customer 3556,Small Business,South,2020-06-18
CUST3557,Customer 3557,Education,North,2020-04-24
CUST3558,Customer 3558,Education,North,2021-10-05
CUST3559,Customer 3559,Enterprise,Central,2021-07-22
CUST3560,Customer 3560,Small Business,Central,2020-02-04
CUST3561,Customer 3561,Individual,East,2020-12-12
CUST3562,Customer 3562,Individual,Central,2020-01-30
CUST3563,Customer 3563,Education,West,2020-05-05
CUST3564,Customer 3564,Enterprise,South,2022-10-24
CUST3565,Customer 3565,Small Business,East,2020-06-20
CUST3566,Customer 3566,Small Business,West,2020-04-01
CUST3567,Customer 3567,Individual,Central,2021-02-10
CUST3568,Customer 3568,Education,South,2020-01-07
CUST3569,Customer 3569,Individual,East,2021-12-19
CUST3570,Customer 3570,Enterprise,East,2022-08-12
CUST3571,Customer 3571,Enterprise,Central,2022-08-06
CUST3572,Customer 3572,Enterprise,North,2020-07-04
CUST3573,Customer 3573,Small Business,North,2021-01-15
CUST3574,Customer 3574,Individual,Central,2020-02-11
CUST3575,Customer 3575,Small Business,North,2021-03-21
CUST3576,Customer 3576,Individual,West,2020-06-15
CUST3577,Customer 3577,Small Business,East,2021-01-26
CUST3578,Customer 3578,Small Business,East,2020-04-19
CUST3579,Customer 3579,Education,East,2020-12-30
CUST3580,Customer 3580,Individual,South,2021-10-08
CUST3581,Customer 3581,Education,South,2021-01-20
CUST3582,Customer 3582,Individual,South,2020-12-28
CUST3583,Customer 3583,Individual,East,2022-06-19
CUST3584,Customer 3584,Individual,North,2022-09-30
CUST3585,Customer 3585,Individual,Central,2022-01-14
CUST3586,Customer 3586,Individual,Central,2022-07-09
CUST3587,Customer 3587,Small Business,North,2022-02-28
CUST3588,Customer 3588,Small Business,Central,2021-03-07
CUST3589,Customer 3589,Education,East,2021-08-14
CUST3590,Customer 3590,Small Business,East,2022-10-28
CUST3591,Customer 3591,Individual,North,2022-11-17
CUST3592,Customer 3592,Small Business,East,2021-03-22
CUST3593,Customer 3593,Education,East,2020-03-05
CUST3594,Customer 3594,Enterprise,Central,2021-01-16
CUST3595,Customer 3595,Education,South,2022-08-14
CUST3596,Customer 3596,Individual,East,2022-02-12
CUST3597,Customer 3597,Enterprise,East,2020-08-02
CUST3598,Customer 3598,Individual,North,2020-11-21
CUST3599,Customer 3599,Education,West,2021-11-16
CUST3600,Customer 3600,Individual,North,2021-01-18
CUST3601,Customer 3601,Individual,East,2020-11-29
CUST3602,Customer 3602,Education,Central,2021-01-16
CUST3603,Customer 3603,Enterprise,West,2022-07-23
CUST3604,Customer 3604,Education,West,2022-08-27
CUST3605,Customer 3605,Small Business,East,2022-02-03
CUST3606,Customer 3606,Individual,West,2022-04-01
CUST3607,Customer 3607,Individual,North,2021-04-24
CUST3608,Customer 3608,Enterprise,West,2022-05-22
CUST3609,Customer 3609,Individual,Central,2022-03-31
CUST3610,Customer 3610,Enterprise,South,2022-11-14
CUST3611,Customer 3611,Small Business,East,2022-12-09
CUST3612,Customer 3612,Small Business,Central,2020-10-12
CUST3613,Customer 3613,Small Business,East,2020-04-20
CUST3614,Customer 3614,Enterprise,East,2020-10-16
CUST3615,Customer 3615,Individual,West,2022-03-21
CUST3616,Customer 3616,Small Business,West,2020-01-02
CUST3617,Customer 3617,Small Business,South,2020-12-18
CUST3618,Customer 3618,Individual,East,2020-06-13
CUST3619,Customer 3619,Small Business,South,2021-02-20
CUST3620,Customer 3620,Education,North,2021-05-16
CUST3621,Customer 3621,Small Business,Central,2022-02-05
CUST3622,Customer 3622,Enterprise,West,2020-11-22
CUST3623,Customer 3623,Individual,North,2022-08-22
CUST3624,Customer 3624,Education,South,2022-08-25
CUST3625,Customer 3625,Education,West,2021-05-12
CUST3626,Customer 3626,Enterprise,West,2020-09-20
CUST3627,Customer 3627,Individual,South,2022-03-29
CUST3628,Customer 3628,Individual,East,2022-05-19
CUST3629,Customer 3629,Education,Central,2020-05-26
CUST3630,Customer 3630,Individual,West,2020-02-25
CUST3631,Customer 3631,Small Business,Central,2020-12-30
CUST3632,Customer 3632,Small Business,East,2022-01-11
CUST3633,Customer 3633,Individual,Central,2020-01-04
CUST3634,Customer 3634,Education,North,2021-04-16
CUST3635,Customer 3635,Small Business,West,2021-01-19
CUST3636,Customer 3636,Enterprise,South,2021-09-10
CUST3637,Customer 3637,Education,North,2021-11-26
CUST3638,Customer 3638,Education,South,2022-05-21
CUST3639,Customer 3639,Small Business,East,2021-09-29
CUST3640,Customer 3640,Education,West,2020-03-12
CUST3641,Customer 3641,Individual,West,2021-01-02
CUST3642,Customer 3642,Small Business,West,2022-11-25
CUST3643,Customer 3643,Enterprise,West,2020-06-18
CUST3644,Customer 3644,Individual,North,2022-04-08
CUST3645,Customer 3645,Enterprise,South,2021-10-15
CUST3646,Customer 3646,Small Business,Central,2022-11-04
CUST3647,Customer 3647,Education,West,2020-01-24
CUST3648,Customer 3648,Education,West,2022-05-15
CUST3649,Customer 3649,Enterprise,East,2022-05-20
CUST3650,Customer 3650,Individual,North,2022-07-11
CUST3651,Customer 3651,Individual,West,2021-11-17
CUST3652,Customer 3652,Individual,North,2021-01-01
CUST3653,Customer 3653,Education,Central,2022-02-24
CUST3654,Customer 3654,Enterprise,South,2020-01-15
CUST3655,Customer 3655,Individual,Central,2021-06-12
CUST3656,Customer 3656,Small Business,Central,2022-07-20
CUST3657,Customer 3657,Education,North,2022-08-09
CUST3658,Customer 3658,Individual,North,2020-09-05
CUST3659,Customer 3659,Education,West,2022-01-21
CUST3660,Customer 3660,Enterprise,Central,2022-01-26
CUST3661,Customer 3661,Individual,West,2021-11-22
CUST3662,Customer 3662,Individual,North,2021-07-01
CUST3663,Customer 3663,Small Business,East,2021-12-31
CUST3664,Customer 3664,Education,North,2022-07-03
CUST3665,Customer 3665,Individual,East,2020-03-13
CUST3666,Customer 3666,Enterprise,East,2020-03-15
CUST3667,Customer 3667,Education,South,2020-12-24
CUST3668,Customer 3668,Enterprise,Central,2020-07-12
CUST3669,Customer 3669,Small Business,South,2022-10-07
CUST3670,Customer 3670,Education,East,2021-12-08
CUST3671,Customer 3671,Education,Central,2021-05-14
CUST3672,Customer 3672,Education,North,2020-06-05
CUST3673,Customer 3673,Individual,East,2020-03-19
CUST3674,Customer 3674,Small Business,Central,2020-07-26
CUST3675,Customer 3675,Education,Central,2020-06-10
CUST3676,Customer 3676,Individual,East,2022-05-15
CUST3677,Customer 3677,Education,North,2021-01-11
CUST3678,Customer 3678,Individual,North,2022-06-06
CUST3679,Customer 3679,Enterprise,South,2021-06-18
CUST3680,Customer 3680,Individual,Central,2022-11-18
CUST3681,Customer 3681,Small Business,North,2022-02-05
CUST3682,Customer 3682,Education,South,2022-06-13
CUST3683,Customer 3683,Individual,South,2021-07-20
CUST3684,Customer 3684,Enterprise,Central,2022-03-27
CUST3685,Customer 3685,Small Business,East,2021-07-12
CUST3686,Customer 3686,Enterprise,West,2021-02-28
CUST3687,Customer 3687,Enterprise,West,2020-09-22
CUST3688,Customer 3688,Individual,East,2022-08-05
CUST3689,Customer 3689,Individual,North,2021-03-29
CUST3690,Customer 3690,Small Business,North,2021-10-26
CUST3691,Customer 3691,Small Business,North,2021-08-12
CUST3692,Customer 3692,Education,Central,2022-05-11
CUST3693,Customer 3693,Individual,Central,2022-03-07
CUST3694,Customer 3694,Education,Central,2020-01-26
CUST3695,Customer 3695,Individual,East,2021-10-16
CUST3696,Customer 3696,Individual,West,2020-11-06
CUST3697,Customer 3697,Education,West,2021-03-07
CUST3698,Customer 3698,Small Business,West,2021-06-07
CUST3699,Customer 3699,Education,North,2020-06-09
CUST3700,Customer 3700,Education,Central,2021-12-08
CUST3701,Customer 3701,Enterprise,South,2022-12-20
CUST3702,Customer 3702,Individual,East,2021-08-20
CUST3703,Customer 3703,Individual,West,2022-08-15
CUST3704,Customer 3704,Enterprise,South,2020-12-07
CUST3705,Customer 3705,Individual,Central,2022-06-02
CUST3706,Customer 3706,Education,North,2021-08-04
CUST3707,Customer 3707,Education,South,2022-02-07
CUST3708,Customer 3708,Small Business,West,2020-09-09
CUST3709,Customer 3709,Enterprise,West,2021-03-23
CUST3710,Customer 3710,Small Business,North,2021-08-15
CUST3711,Customer 3711,Small Business,South,2022-04-01
CUST3712,Customer 3712,Education,East,2021-03-21
CUST3713,Customer 3713,Education,Central,2021-07-25
CUST3714,Customer 3714,Individual,East,2020-08-04
CUST3715,Customer 3715,Individual,Central,2022-12-26
CUST3716,Customer 3716,Education,South,2022-04-07
CUST3717,Customer 3717,Education,West,2021-08-09
CUST3718,Customer 3718,Education,South,2020-12-29
CUST3719,Customer 3719,Education,East,2020-01-07
CUST3720,Customer 3720,Individual,West,2020-12-18
CUST3721,Customer 3721,Enterprise,West,2022-05-06
CUST3722,Customer 3722,Education,West,2021-01-21
CUST3723,Customer 3723,Enterprise,Central,2021-04-04
CUST3724,Customer 3724,Small Business,Central,2022-10-27
CUST3725,Customer 3725,Enterprise,Central,2022-04-17
CUST3726,Customer 3726,Enterprise,East,2021-05-26
CUST3727,Customer 3727,Small Business,Central,2022-08-24
CUST3728,Customer 3728,Enterprise,East,2020-02-16
CUST3729,Customer 3729,Education,Central,2022-11-13
CUST3730,Customer 3730,Small Business,South,2022-07-26
CUST3731,Customer 3731,Individual,South,2020-12-24
CUST3732,Customer 3732,Education,South,2021-10-22
CUST3733,Customer 3733,Small Business,East,2020-05-12
CUST3734,Customer 3734,Enterprise,South,2022-08-02
CUST3735,Customer 3735,Education,South,2022-06-27
CUST3736,Customer 3736,Small Business,South,2022-08-02
CUST3737,Customer 3737,Enterprise,Central,2021-11-09
CUST3738,Customer 3738,Small Business,South,2022-08-04
CUST3739,Customer 3739,Enterprise,North,2020-03-07
CUST3740,Customer 3740,Education,Central,2022-08-20
CUST3741,Customer 3741,Education,North,2022-05-04
CUST3742,Customer 3742,Individual,Central,2020-09-04
CUST3743,Customer 3743,Enterprise,West,2022-09-11
CUST3744,Customer 3744,Enterprise,East,2022-03-26
CUST3745,Customer 3745,Enterprise,East,2022-03-29
CUST3746,Customer 3746,Education,West,2020-09-11
CUST3747,Customer 3747,Enterprise,South,2021-06-21
CUST3748,Customer 3748,Enterprise,South,2022-01-20
CUST3749,Customer 3749,Education,East,2020-10-17
CUST3750,Customer 3750,Small Business,West,2021-03-06
CUST3751,Customer 3751,Individual,North,2021-11-06
CUST3752,Customer 3752,Enterprise,West,2022-10-03
CUST3753,Customer 3753,Small Business,East,2021-12-02
CUST3754,Customer 3754,Individual,West,2021-11-08
CUST3755,Customer 3755,Education,East,2021-07-17
CUST3756,Customer 3756,Enterprise,South,2020-10-30
CUST3757,Customer 3757,Individual,North,2021-03-28
CUST3758,Customer 3758,Individual,Central,2022-01-12
CUST3759,Customer 3759,Individual,East,2020-11-20
CUST3760,Customer 3760,Individual,West,2022-06-19
CUST3761,Customer 3761,Individual,South,2020-09-20
CUST3762,Customer 3762,Small Business,Central,2021-08-21
CUST3763,Customer 3763,Education,East,2021-04-11
CUST3764,Customer 3764,Enterprise,South,2021-09-12
CUST3765,Customer 3765,Small Business,Central,2020-01-25
CUST3766,Customer 3766,Individual,East,2022-11-07
CUST3767,Customer 3767,Education,West,2020-12-14
CUST3768,Customer 3768,Individual,South,2022-10-23
CUST3769,Customer 3769,Individual,Central,2022-02-05
CUST3770,Customer 3770,Education,West,2020-12-12
CUST3771,Customer 3771,Education,South,2022-09-18
CUST3772,Customer 3772,Education,North,2020-05-12
CUST3773,Customer 3773,Individual,South,2021-09-25
CUST3774,Customer 3774,Small Business,South,2020-11-03
CUST3775,Customer 3775,Individual,Central,2020-09-01
CUST3776,Customer 3776,Small Business,East,2022-10-18
CUST3777,Customer 3777,Education,Central,2020-01-25
CUST3778,Customer 3778,Small Business,South,2022-01-14
CUST3779,Customer 3779,Enterprise,West,2020-07-21
CUST3780,Customer 3780,Individual,Central,2020-05-17
CUST3781,Customer 3781,Individual,Central,2022-12-31
CUST3782,Customer 3782,Enterprise,North,2022-07-03
CUST3783,Customer 3783,Small Business,South,2021-06-08
CUST3784,Customer 3784,Small Business,South,2021-04-12
CUST3785,Customer 3785,Education,South,2020-03-23
CUST3786,Customer 3786,Individual,Central,2021-07-22
CUST3787,Customer 3787,Enterprise,South,2020-05-10
CUST3788,Customer 3788,Small Business,Central,2021-09-12
CUST3789,Customer 3789,Enterprise,South,2021-04-11
CUST3790,Customer 3790,Small Business,Central,2022-09-04
CUST3791,Customer 3791,Education,North,2020-04-14
CUST3792,Customer 3792,Individual,North,2021-02-06
CUST3793,Customer 3793,Education,North,2022-06-24
CUST3794,Customer 3794,Enterprise,West,2021-02-08
CUST3795,Customer 3795,Enterprise,Central,2021-03-16
CUST3796,Customer 3796,Education,East,2020-01-20
CUST3797,Customer 3797,Education,North,2022-06-25
CUST3798,Customer 3798,Small Business,Central,2022-07-23
CUST3799,Customer 3799,Enterprise,East,2022-04-13
CUST3800,Customer 3800,Individual,West,2020-12-27
CUST3801,Customer 3801,Individual,Central,2022-09-16
CUST3802,Customer 3802,Individual,East,2021-06-25
CUST3803,Customer 3803,Small Business,East,2021-07-17
CUST3804,Customer 3804,Individual,West,2020-08-16
CUST3805,Customer 3805,Small Business,West,2020-01-14
CUST3806,Customer 3806,Individual,Central,2022-08-21
CUST3807,Customer 3807,Education,South,2021-01-01
CUST3808,Customer 3808,Enterprise,West,2021-09-15
CUST3809,Customer 3809,Enterprise,West,2021-12-02
CUST3810,Customer 3810,Small Business,South,2020-08-10
CUST3811,Customer 3811,Small Business,South,2021-09-21
CUST3812,Customer 3812,Individual,East,2022-12-22
CUST3813,Customer 3813,Education,North,2021-09-06
CUST3814,Customer 3814,Small Business,Central,2020-11-12
CUST3815,Customer 3815,Individual,South,2021-01-28
CUST3816,Customer 3816,Education,South,2020-11-19
CUST3817,Customer 3817,Small Business,East,2022-11-23
CUST3818,Customer 3818,Education,Central,2022-05-03
CUST3819,Customer 3819,Individual,South,2021-06-22
CUST3820,Customer 3820,Education,East,2022-01-29
CUST3821,Customer 3821,Small Business,East,2021-11-14
CUST3822,Customer 3822,Individual,East,2022-07-10
CUST3823,Customer 3823,Individual,West,2022-03-16
CUST3824,Customer 3824,Education,North,2022-04-07
CUST3825,Customer 3825,Enterprise,West,2021-12-25
CUST3826,Customer 3826,Small Business,West,2021-07-15
CUST3827,Customer 3827,Enterprise,South,2021-03-03
CUST3828,Customer 3828,Individual,East,2022-02-03
CUST3829,Customer 3829,Enterprise,East,2022-05-25
CUST3830,Customer 3830,Education,East,2021-02-12
CUST3831,Customer 3831,Small Business,Central,2022-10-27
CUST3832,Customer 3832,Education,East,2020-08-06
CUST3833,Customer 3833,Enterprise,South,2020-11-24
CUST3834,Customer 3834,Individual,West,2022-08-20
CUST3835,Customer 3835,Enterprise,West,2022-09-24
CUST3836,Customer 3836,Small Business,East,2022-02-07
CUST3837,Customer 3837,Enterprise,North,2020-04-24
CUST3838,Customer 3838,Individual,East,2022-01-26
CUST3839,Customer 3839,Education,East,2020-08-15
CUST3840,Customer 3840,Education,South,2020-05-31
CUST3841,Customer 3841,Individual,West,2020-11-06
CUST3842,Customer 3842,Small Business,Central,2021-09-04
CUST3843,Customer 3843,Small Business,Central,2020-06-29
CUST3844,Customer 3844,Education,South,2021-11-02
CUST3845,Customer 3845,Individual,Central,2022-12-23
CUST3846,Customer 3846,Individual,North,2020-10-14
CUST3847,Customer 3847,Enterprise,East,2022-01-09
CUST3848,Customer 3848,Education,South,2021-01-12
CUST3849,Customer 3849,Individual,West,2021-04-11
CUST3850,Customer 3850,Education,East,2021-11-13
CUST3851,Customer 3851,Small Business,East,2021-06-06
CUST3852,Customer 3852,Enterprise,South,2020-09-01
CUST3853,Customer 3853,Education,West,2022-03-22
CUST3854,Customer 3854,Education,North,2022-12-18
CUST3855,Customer 3855,Enterprise,Central,2022-02-03
CUST3856,Customer 3856,Enterprise,Central,2022-06-14
CUST3857,Customer 3857,Enterprise,Central,2021-10-31
CUST3858,Customer 3858,Education,East,2021-11-14
CUST3859,Customer 3859,Enterprise,North,2020-07-07
CUST3860,Customer 3860,Enterprise,Central,2020-11-20
CUST3861,Customer 3861,Enterprise,Central,2022-08-17
CUST3862,Customer 3862,Small Business,North,2022-06-01
CUST3863,Customer 3863,Individual,West,2022-07-13
CUST3864,Customer 3864,Small Business,East,2020-05-29
CUST3865,Customer 3865,Small Business,Central,2021-11-26
CUST3866,Customer 3866,Education,Central,2022-06-04
